
 STAID, SOUID,    DATE,   TG, Q_TG
  7012,142184,20150206,    8,    0
  7012,142184,20150207,    8,    0
  7012,142184,20150208,  -21,    0
  7012,142184,20150209,  -16,    0
  7012,142184,20150210,   29,    0
  7012,142184,20150211,   19,    0
  7012,142184,20150212,   17,    0
  7012,142184,20150213,   11,    0
  7012,142184,20150214,    5,    0
  7012,142184,20150215,  -38,    0
  7012,142184,20150216,  -23,    0
  7012,142184,20150217,  -11,    0
  7012,142184,20150218,   16,    0
  7012,142184,20150219,   21,    0
  7012,142184,20150220,   20,    0
  7012,142184,20150221,   17,    0
  7012,142184,20150222,   21,    0
  7012,142184,20150223,   22,    0
  7012,142184,20150224,   22,    0
  7012,142184,20150225,   24,    0
  7012,142184,20150226,   11,    0
  7012,142184,20150227,    9,    0
  7012,142184,20150228,   13,    0
  7012,142184,20150301,   17,    0
  7012,142184,20150302,   21,    0
  7012,142184,20150303,   17,    0
  7012,142184,20150304,   13,    0
  7012,142184,20150305,   14,    0
  7012,142184,20150306,   16,    0
  7012,142184,20150307,   19,    0
  7012,142184,20150308,   36,    0
  7012,142184,20150309,   31,    0
  7012,142184,20150310,   28,    0
  7012,142184,20150311,   36,    0
  7012,142184,20150312,   11,    0
  7012,142184,20150313,   18,    0
  7012,142184,20150314,   19,    0
  7012,142184,20150315,   20,    0
  7012,142184,20150316,   21,    0
  7012,142184,20150317,   22,    0
  7012,142184,20150318,   24,    0
  7012,142184,20150319,   22,    0
  7012,142184,20150320,   24,    0
  7012,142184,20150321,  -11,    0
  7012,142184,20150322,  -23,    0
  7012,142184,20150323,   20,    0
  7012,142184,20150324,   37,    0
  7012,142184,20150325,   -3,    0
  7012,142184,20150326,    6,    0
  7012,142184,20150327,   19,    0
  7012,142184,20150328,   26,    0
  7012,142184,20150329,   22,    0
  7012,142184,20150330,   15,    0
  7012,142184,20150331,   23,    0
  7012,142184,20150401,   18,    0
  7012,142184,20150402,   20,    0
  7012,142184,20150403,   18,    0
  7012,142184,20150404,   22,    0
  7012,142184,20150405,   19,    0
  7012,142184,20150406,   27,    0
  7012,142184,20150407,   27,    0
  7012,142184,20150408,   53,    0
  7012,142184,20150409,   43,    0
  7012,142184,20150410,   38,    0
  7012,142184,20150411,   43,    0
  7012,142184,20150412,   42,    0
  7012,142184,20150413,   39,    0
  7012,142184,20150414,   32,    0
  7012,142184,20150415,   30,    0
  7012,142184,20150416,   37,    0
  7012,142184,20150417,   30,    0
  7012,142184,20150418,   40,    0
  7012,142184,20150419,   52,    0
  7012,142184,20150420,   62,    0
  7012,142184,20150421,   53,    0
  7012,142184,20150422,   60,    0
  7012,142184,20150423,   59,    0
  7012,142184,20150424,   49,    0
  7012,142184,20150425,   43,    0
  7012,142184,20150426,   42,    0
  7012,142184,20150427,   42,    0
  7012,142184,20150428,   59,    0
  7012,142184,20150429,   44,    0
  7012,142184,20150430,   40,    0
  7012,142184,20150501,   62,    0
  7012,142184,20150502,   45,    0
  7012,142184,20150503,   58,    0
  7012,142184,20150504,   55,    0
  7012,142184,20150505,   61,    0
  7012,142184,20150506,   69,    0
  7012,142184,20150507,   62,    0
  7012,142184,20150508,   59,    0
  7012,142184,20150509,   61,    0
  7012,142184,20150510,   58,    0
  7012,142184,20150511,   61,    0
  7012,142184,20150512,   71,    0
  7012,142184,20150513,   68,    0
  7012,142184,20150514,   73,    0
  7012,142184,20150515,   55,    0
  7012,142184,20150516,   75,    0
  7012,142184,20150517,   77,    0
  7012,142184,20150518,   73,    0
  7012,142184,20150519,   77,    0
  7012,142184,20150520,   84,    0
  7012,142184,20150521,   79,    0
  7012,142184,20150522,   89,    0
  7012,142184,20150523,   81,    0
  7012,142184,20150524,   78,    0
  7012,142184,20150525,   85,    0
  7012,142184,20150526,   96,    0
  7012,142184,20150527,   93,    0
  7012,142184,20150528,   99,    0
  7012,142184,20150529,   91,    0
  7012,142184,20150530,   95,    0
  7012,142184,20150531,   96,    0
  7012,142184,20150601,  101,    0
  7012,142184,20150602,  108,    0
  7012,142184,20150603,  108,    0
  7012,142184,20150604,  114,    0
  7012,142184,20150605,  110,    0
  7012,142184,20150606,  106,    0
  7012,142184,20150607,   99,    0
  7012,142184,20150608,   98,    0
  7012,142184,20150609,  106,    0
  7012,142184,20150610,   99,    0
  7012,142184,20150611,  121,    0
  7012,142184,20150612,  106,    0
  7012,142184,20150613,  114,    0
  7012,142184,20150614,  105,    0
  7012,142184,20150615,  108,    0
  7012,142184,20150616,  111,    0
  7012,142184,20150617,  102,    0
  7012,142184,20150618,  102,    0
  7012,142184,20150619,  107,    0
  7012,142184,20150620,  110,    0
  7012,142184,20150621,  107,    0
  7012,142184,20150622,  123,    0
  7012,142184,20150623,  131,    0
  7012,142184,20150624,  125,    0
  7012,142184,20150625,  120,    0
  7012,142184,20150626,  120,    0
  7012,142184,20150627,  125,    0
  7012,142184,20150628,  128,    0
  7012,142184,20150629,  137,    0
  7012,142184,20150630,  137,    0
  7012,142184,20150701,  164,    0
  7012,142184,20150702,  155,    0
  7012,142184,20150703,  157,    0
  7012,142184,20150704,  159,    0
  7012,142184,20150705,  161,    0
  7012,142184,20150706,  138,    0
  7012,142184,20150707,  140,    0
  7012,142184,20150708,  138,    0
  7012,142184,20150709,  143,    0
  7012,142184,20150710,  137,    0
  7012,142184,20150711,  159,    0
  7012,142184,20150712,  135,    0
  7012,142184,20150713,  142,    0
  7012,142184,20150714,  143,    0
  7012,142184,20150715,  165,    0
  7012,142184,20150716,  159,    0
  7012,142184,20150717,  155,    0
  7012,142184,20150718,  152,    0
  7012,142184,20150719,  153,    0
  7012,142184,20150720,  153,    0
  7012,142184,20150721,  155,    0
  7012,142184,20150722,  148,    0
  7012,142184,20150723,  145,    0
  7012,142184,20150724,  146,    0
  7012,142184,20150725,  149,    0
  7012,142184,20150726,  152,    0
  7012,142184,20150727,  149,    0
  7012,142184,20150728,  147,    0
  7012,142184,20150729,  160,    0
  7012,142184,20150730,  148,    0
  7012,142184,20150731,  147,    0
  7012,142184,20150801,  153,    0
  7012,142184,20150802,  153,    0
  7012,142184,20150803,  151,    0
  7012,142184,20150804,  150,    0
  7012,142184,20150805,  158,    0
  7012,142184,20150806,  167,    0
  7012,142184,20150807,  165,    0
  7012,142184,20150808,  173,    0
  7012,142184,20150809,  172,    0
  7012,142184,20150810,  175,    0
  7012,142184,20150811,  183,    0
  7012,142184,20150812,  188,    0
  7012,142184,20150813,  172,    0
  7012,142184,20150814,  160,    0
  7012,142184,20150815,  167,    0
  7012,142184,20150816,  161,    0
  7012,142184,20150817,  158,    0
  7012,142184,20150818,  163,    0
  7012,142184,20150819,  164,    0
  7012,142184,20150820,  176,    0
  7012,142184,20150821,  176,    0
  7012,142184,20150822,  181,    0
  7012,142184,20150823,  186,    0
  7012,142184,20150824,  191,    0
  7012,142184,20150825,  197,    0
  7012,142184,20150826,  184,    0
  7012,142184,20150827,  183,    0
  7012,142184,20150828,  172,    0
  7012,142184,20150829,  175,    0
  7012,142184,20150830,  162,    0
  7012,142184,20150831,  161,    0
  7012,142184,20150901,  166,    0
  7012,142184,20150902,  152,    0
  7012,142184,20150903,  150,    0
  7012,142184,20150904,  160,    0
  7012,142184,20150905,  153,    0
  7012,142184,20150906,  147,    0
  7012,142184,20150907,  131,    0
  7012,142184,20150908,  133,    0
  7012,142184,20150909,  130,    0
  7012,142184,20150910,  145,    0
  7012,142184,20150911,  148,    0
  7012,142184,20150912,  159,    0
  7012,142184,20150913,  152,    0
  7012,142184,20150914,  152,    0
  7012,142184,20150915,  150,    0
  7012,142184,20150916,  146,    0
  7012,142184,20150917,  156,    0
  7012,142184,20150918,  165,    0
  7012,142184,20150919,  151,    0
  7012,142184,20150920,  149,    0
  7012,142184,20150921,  136,    0
  7012,142184,20150922,  136,    0
  7012,142184,20150923,  141,    0
  7012,142184,20150924,  149,    0
  7012,142184,20150925,  146,    0
  7012,142184,20150926,  132,    0
  7012,142184,20150927,  116,    0
  7012,142184,20150928,  114,    0
  7012,142184,20150929,  105,    0
  7012,142184,20150930,  137,    0
  7012,142184,20151001,  137,    0
  7012,142184,20151002,  138,    0
  7012,142184,20151003,  113,    0
  7012,142184,20151004,  121,    0
  7012,142184,20151005,   79,    0
  7012,142184,20151006,   49,    0
  7012,142184,20151007,   49,    0
  7012,142184,20151008,   41,    0
  7012,142184,20151009,   38,    0
  7012,142184,20151010,   46,    0
  7012,142184,20151011,   53,    0
  7012,142184,20151012,   76,    0
  7012,142184,20151013,   82,    0
  7012,142184,20151014,   91,    0
  7012,142184,20151015,   81,    0
  7012,142184,20151016,   92,    0
  7012,142184,20151017,   80,    0
  7012,142184,20151018,   76,    0
  7012,142184,20151019,   78,    0
  7012,142184,20151020,   69,    0
  7012,142184,20151021,   84,    0
  7012,142184,20151022,   88,    0
  7012,142184,20151023,  101,    0
  7012,142184,20151024,   85,    0
  7012,142184,20151025,   96,    0
  7012,142184,20151026,   75,    0
  7012,142184,20151027,   61,    0
  7012,142184,20151028,   33,    0
  7012,142184,20151029,   67,    0
  7012,142184,20151030,   48,    0
  7012,142184,20151031,   81,    0
  7012,142184,20151101,   98,    0
  7012,142184,20151102,   93,    0
  7012,142184,20151103,   97,    0
  7012,142184,20151104,   88,    0
  7012,142184,20151105,   59,    0
  7012,142184,20151106,   77,    0
  7012,142184,20151107,   75,    0
  7012,142184,20151108,   79,    0
  7012,142184,20151109,   69,    0
  7012,142184,20151110,   73,    0
  7012,142184,20151111,   62,    0
  7012,142184,20151112,   63,    0
  7012,142184,20151113,   55,    0
  7012,142184,20151114,   77,    0
  7012,142184,20151115,   60,    0
  7012,142184,20151116,   65,    0
  7012,142184,20151117,   71,    0
  7012,142184,20151118,   61,    0
  7012,142184,20151119,   58,    0
  7012,142184,20151120,   36,    0
  7012,142184,20151121,   24,    0
  7012,142184,20151122,   11,    0
  7012,142184,20151123,    5,    0
  7012,142184,20151124,   35,    0
  7012,142184,20151125,   51,    0
  7012,142184,20151126,   34,    0
  7012,142184,20151127,   73,    0
  7012,142184,20151128,   61,    0
  7012,142184,20151129,   50,    0
  7012,142184,20151130,   52,    0
  7012,142184,20151201,   35,    0
  7012,142184,20151202,   25,    0
  7012,142184,20151203,   55,    0
  7012,142184,20151204,   61,    0
  7012,142184,20151205,   61,    0
  7012,142184,20151206,   79,    0
  7012,142184,20151207,   61,    0
  7012,142184,20151208,   43,    0
  7012,142184,20151209,   64,    0
  7012,142184,20151210,   68,    0
  7012,142184,20151211,   61,    0
  7012,142184,20151212,   47,    0
  7012,142184,20151213,   28,    0
  7012,142184,20151214,   12,    0
  7012,142184,20151215,   18,    0
  7012,142184,20151216,   30,    0
  7012,142184,20151217,   28,    0
  7012,142184,20151218,   47,    0
  7012,142184,20151219,   60,    0
  7012,142184,20151220,   72,    0
  7012,142184,20151221,   73,    0
  7012,142184,20151222,   60,    0
  7012,142184,20151223,   60,    0
  7012,142184,20151224,   58,    0
  7012,142184,20151225,   63,    0
  7012,142184,20151226,   22,    0
  7012,142184,20151227,  -16,    0
  7012,142184,20151228,  -10,    0
  7012,142184,20151229,  -22,    0
  7012,142184,20151230,    8,    0
  7012,142184,20151231,   -7,    0
  7012,142184,20160101,  -43,    0
  7012,142184,20160102,  -66,    0
  7012,142184,20160103,  -72,    0
  7012,142184,20160104,  -94,    0
  7012,142184,20160105, -153,    0
  7012,142184,20160106, -170,    0
  7012,142184,20160107, -192,    0
  7012,142184,20160108, -128,    0
  7012,142184,20160109,  -91,    0
  7012,142184,20160110,  -86,    0
  7012,142184,20160111,  -58,    0
  7012,142184,20160112,  -56,    0
  7012,142184,20160113,  -90,    0
  7012,142184,20160114, -107,    0
  7012,142184,20160115,  -86,    0
  7012,142184,20160116, -103,    0
  7012,142184,20160117,  -84,    0
  7012,142184,20160118, -119,    0
  7012,142184,20160119, -113,    0
  7012,142184,20160120, -145,    0
  7012,142184,20160121, -149,    0
  7012,142184,20160122, -152,    0
  7012,142184,20160123,  -32,    0
  7012,142184,20160124,  -22,    0
  7012,142184,20160125,  -22,    0
  7012,142184,20160126,    5,    0
  7012,142184,20160127,   12,    0
  7012,142184,20160128,   17,    0
  7012,142184,20160129,   10,    0
  7012,142184,20160130,   27,    0
  7012,142184,20160131,   14,    0
  7012,142184,20160201,    4,    0
  7012,142184,20160202,   14,    0
  7012,142184,20160203,  -13,    0
  7012,142184,20160204,   -3,    0
  7012,142184,20160205,  -19,    0
  7012,142184,20160206,  -15,    0
  7012,142184,20160207,   21,    0
  7012,142184,20160208,   18,    0
  7012,142184,20160209,   26,    0
  7012,142184,20160210,   25,    0
  7012,142184,20160211,   19,    0
  7012,142184,20160212,   10,    0
  7012,142184,20160213,    9,    0
  7012,142184,20160214,    6,    0
  7012,142184,20160215,    3,    0
  7012,142184,20160216,  -17,    0
  7012,142184,20160217,    7,    0
  7012,142184,20160218,    2,    0
  7012,142184,20160219,    5,    0
  7012,142184,20160220,    2,    0
  7012,142184,20160221,    5,    0
  7012,142184,20160222,    4,    0
  7012,142184,20160223,   -3,    0
  7012,142184,20160224,    9,    0
  7012,142184,20160225,   12,    0
  7012,142184,20160226,   -4,    0
  7012,142184,20160227,  -17,    0
  7012,142184,20160228,   11,    0
  7012,142184,20160229,  -24,    0
  7012,142184,20160301,   -5,    0
  7012,142184,20160302,  -24,    0
  7012,142184,20160303,  -13,    0
  7012,142184,20160304,    1,    0
  7012,142184,20160305,    3,    0
  7012,142184,20160306,    5,    0
  7012,142184,20160307,    8,    0
  7012,142184,20160308,    7,    0
  7012,142184,20160309,    7,    0
  7012,142184,20160310,    1,    0
  7012,142184,20160311,   -2,    0
  7012,142184,20160312,    3,    0
  7012,142184,20160313,   -7,    0
  7012,142184,20160314,   17,    0
  7012,142184,20160315,   13,    0
  7012,142184,20160316,   28,    0
  7012,142184,20160317,   29,    0
  7012,142184,20160318,  -20,    0
  7012,142184,20160319,  -25,    0
  7012,142184,20160320,  -19,    0
  7012,142184,20160321,  -14,    0
  7012,142184,20160322,  -25,    0
  7012,142184,20160323,    0,    0
  7012,142184,20160324,    5,    0
  7012,142184,20160325,   14,    0
  7012,142184,20160326,   15,    0
  7012,142184,20160327,   18,    0
  7012,142184,20160328,   33,    0
  7012,142184,20160329,   31,    0
  7012,142184,20160330,   17,    0
  7012,142184,20160331,    6,    0
  7012,142184,20160401,   18,    0
  7012,142184,20160402,   25,    0
  7012,142184,20160403,   21,    0
  7012,142184,20160404,    4,    0
  7012,142184,20160405,   23,    0
  7012,142184,20160406,   42,    0
  7012,142184,20160407,   41,    0
  7012,142184,20160408,   38,    0
  7012,142184,20160409,   27,    0
  7012,142184,20160410,   19,    0
  7012,142184,20160411,   42,    0
  7012,142184,20160412,   38,    0
  7012,142184,20160413,   50,    0
  7012,142184,20160414,   32,    0
  7012,142184,20160415,   26,    0
  7012,142184,20160416,   47,    0
  7012,142184,20160417,   47,    0
  7012,142184,20160418,   40,    0
  7012,142184,20160419,   43,    0
  7012,142184,20160420,   40,    0
  7012,142184,20160421,   39,    0
  7012,142184,20160422,   33,    0
  7012,142184,20160423,   33,    0
  7012,142184,20160424,   36,    0
  7012,142184,20160425,   39,    0
  7012,142184,20160426,   36,    0
  7012,142184,20160427,   46,    0
  7012,142184,20160428,   51,    0
  7012,142184,20160429,   50,    0
  7012,142184,20160430,   64,    0
  7012,142184,20160501,   75,    0
  7012,142184,20160502,   80,    0
  7012,142184,20160503,   89,    0
  7012,142184,20160504,  107,    0
  7012,142184,20160505,  109,    0
  7012,142184,20160506,  104,    0
  7012,142184,20160507,   88,    0
  7012,142184,20160508,  103,    0
  7012,142184,20160509,  109,    0
  7012,142184,20160510,  107,    0
  7012,142184,20160511,  100,    0
  7012,142184,20160512,   88,    0
  7012,142184,20160513,   99,    0
  7012,142184,20160514,   96,    0
  7012,142184,20160515,  108,    0
  7012,142184,20160516,   96,    0
  7012,142184,20160517,   97,    0
  7012,142184,20160518,  105,    0
  7012,142184,20160519,  100,    0
  7012,142184,20160520,  113,    0
  7012,142184,20160521,  127,    0
  7012,142184,20160522,  117,    0
  7012,142184,20160523,  137,    0
  7012,142184,20160524,  154,    0
  7012,142184,20160525,  168,    0
  7012,142184,20160526,  128,    0
  7012,142184,20160527,  124,    0
  7012,142184,20160528,  120,    0
  7012,142184,20160529,  127,    0
  7012,142184,20160530,  149,    0
  7012,142184,20160531,  154,    0
  7012,142184,20160601,  156,    0
  7012,142184,20160602,  165,    0
  7012,142184,20160603,  175,    0
  7012,142184,20160604,  143,    0
  7012,142184,20160605,  114,    0
  7012,142184,20160606,  114,    0
  7012,142184,20160607,  131,    0
  7012,142184,20160608,  126,    0
  7012,142184,20160609,   98,    0
  7012,142184,20160610,   96,    0
  7012,142184,20160611,  118,    0
  7012,142184,20160612,  119,    0
  7012,142184,20160613,  126,    0
  7012,142184,20160614,  125,    0
  7012,142184,20160615,  131,    0
  7012,142184,20160616,  131,    0
  7012,142184,20160617,  140,    0
  7012,142184,20160618,  137,    0
  7012,142184,20160619,  123,    0
  7012,142184,20160620,  135,    0
  7012,142184,20160621,  140,    0
  7012,142184,20160622,  131,    0
  7012,142184,20160623,  139,    0
  7012,142184,20160624,  139,    0
  7012,142184,20160625,  144,    0
  7012,142184,20160626,  165,    0
  7012,142184,20160627,  144,    0
  7012,142184,20160628,  153,    0
  7012,142184,20160629,  162,    0
  7012,142184,20160630,  169,    0
  7012,142184,20160701,  172,    0
  7012,142184,20160702,  183,    0
  7012,142184,20160703,  177,    0
  7012,142184,20160704,  145,    0
  7012,142184,20160705,  155,    0
  7012,142184,20160706,  163,    0
  7012,142184,20160707,  130,    0
  7012,142184,20160708,  135,    0
  7012,142184,20160709,  128,    0
  7012,142184,20160710,  136,    0
  7012,142184,20160711,  140,    0
  7012,142184,20160712,  148,    0
  7012,142184,20160713,  142,    0
  7012,142184,20160714,  140,    0
  7012,142184,20160715,  134,    0
  7012,142184,20160716,  142,    0
  7012,142184,20160717,  138,    0
  7012,142184,20160718,  144,    0
  7012,142184,20160719,  164,    0
  7012,142184,20160720,  169,    0
  7012,142184,20160721,  176,    0
  7012,142184,20160722,  175,    0
  7012,142184,20160723,  179,    0
  7012,142184,20160724,  189,    0
  7012,142184,20160725,  184,    0
  7012,142184,20160726,  195,    0
  7012,142184,20160727,  195,    0
  7012,142184,20160728,  184,    0
  7012,142184,20160729,  180,    0
  7012,142184,20160730,  191,    0
  7012,142184,20160731,  184,    0
  7012,142184,20160801,  175,    0
  7012,142184,20160802,  172,    0
  7012,142184,20160803,  171,    0
  7012,142184,20160804,  168,    0
  7012,142184,20160805,  171,    0
  7012,142184,20160806,  169,    0
  7012,142184,20160807,  170,    0
  7012,142184,20160808,  174,    0
  7012,142184,20160809,  157,    0
  7012,142184,20160810,  150,    0
  7012,142184,20160811,  140,    0
  7012,142184,20160812,  136,    0
  7012,142184,20160813,  140,    0
  7012,142184,20160814,  147,    0
  7012,142184,20160815,  141,    0
  7012,142184,20160816,  145,    0
  7012,142184,20160817,  143,    0
  7012,142184,20160818,  152,    0
  7012,142184,20160819,  165,    0
  7012,142184,20160820,  173,    0
  7012,142184,20160821,  177,    0
  7012,142184,20160822,  173,    0
  7012,142184,20160823,  164,    0
  7012,142184,20160824,  152,    0
  7012,142184,20160825,  165,    0
  7012,142184,20160826,  166,    0
  7012,142184,20160827,  173,    0
  7012,142184,20160828,  148,    0
  7012,142184,20160829,  143,    0
  7012,142184,20160830,  136,    0
  7012,142184,20160831,  150,    0
  7012,142184,20160901,  162,    0
  7012,142184,20160902,  154,    0
  7012,142184,20160903,  144,    0
  7012,142184,20160904,  147,    0
  7012,142184,20160905,  149,    0
  7012,142184,20160906,  141,    0
  7012,142184,20160907,  166,    0
  7012,142184,20160908,  154,    0
  7012,142184,20160909,  147,    0
  7012,142184,20160910,  155,    0
  7012,142184,20160911,  155,    0
  7012,142184,20160912,  161,    0
  7012,142184,20160913,  149,    0
  7012,142184,20160914,  133,    0
  7012,142184,20160915,  144,    0
  7012,142184,20160916,  122,    0
  7012,142184,20160917,  119,    0
  7012,142184,20160918,  122,    0
  7012,142184,20160919,  118,    0
  7012,142184,20160920,  116,    0
  7012,142184,20160921,  112,    0
  7012,142184,20160922,  109,    0
  7012,142184,20160923,   96,    0
  7012,142184,20160924,  101,    0
  7012,142184,20160925,  133,    0
  7012,142184,20160926,  143,    0
  7012,142184,20160927,  136,    0
  7012,142184,20160928,  132,    0
  7012,142184,20160929,  135,    0
  7012,142184,20160930,  142,    0
  7012,142184,20161001,  127,    0
  7012,142184,20161002,  113,    0
  7012,142184,20161003,   94,    0
  7012,142184,20161004,   70,    0
  7012,142184,20161005,   75,    0
  7012,142184,20161006,   70,    0
  7012,142184,20161007,   73,    0
  7012,142184,20161008,   84,    0
  7012,142184,20161009,   75,    0
  7012,142184,20161010,   74,    0
  7012,142184,20161011,   60,    0
  7012,142184,20161012,   49,    0
  7012,142184,20161013,   17,    0
  7012,142184,20161014,   36,    0
  7012,142184,20161015,   62,    0
  7012,142184,20161016,   61,    0
  7012,142184,20161017,   71,    0
  7012,142184,20161018,   69,    0
  7012,142184,20161019,   67,    0
  7012,142184,20161020,   66,    0
  7012,142184,20161021,   44,    0
  7012,142184,20161022,   43,    0
  7012,142184,20161023,   62,    0
  7012,142184,20161024,   59,    0
  7012,142184,20161025,   34,    0
  7012,142184,20161026,   24,    0
  7012,142184,20161027,   74,    0
  7012,142184,20161028,   85,    0
  7012,142184,20161029,   54,    0
  7012,142184,20161030,   45,    0
  7012,142184,20161031,   29,    0
  7012,142184,20161101,   31,    0
  7012,142184,20161102,   10,    0
  7012,142184,20161103,   -7,    0
  7012,142184,20161104,   -8,    0
  7012,142184,20161105,  -22,    0
  7012,142184,20161106,  -26,    0
  7012,142184,20161107,  -30,    0
  7012,142184,20161108,  -42,    0
  7012,142184,20161109,   -6,    0
  7012,142184,20161110,  -20,    0
  7012,142184,20161111,  -51,    0
  7012,142184,20161112,  -12,    0
  7012,142184,20161113,   -1,    0
  7012,142184,20161114,  -11,    0
  7012,142184,20161115,    6,    0
  7012,142184,20161116,   26,    0
  7012,142184,20161117,   44,    0
  7012,142184,20161118,   44,    0
  7012,142184,20161119,   60,    0
  7012,142184,20161120,   43,    0
  7012,142184,20161121,   60,    0
  7012,142184,20161122,   43,    0
  7012,142184,20161123,   42,    0
  7012,142184,20161124,   38,    0
  7012,142184,20161125,   11,    0
  7012,142184,20161126,   44,    0
  7012,142184,20161127,   -6,    0
  7012,142184,20161128,  -25,    0
  7012,142184,20161129,  -20,    0
  7012,142184,20161130,   23,    0
  7012,142184,20161201,    7,    0
  7012,142184,20161202,  -16,    0
  7012,142184,20161203,  -29,    0
  7012,142184,20161204,  -29,    0
  7012,142184,20161205,   29,    0
  7012,142184,20161206,  -59,    0
  7012,142184,20161207,   17,    0
  7012,142184,20161208,   25,    0
  7012,142184,20161209,   19,    0
  7012,142184,20161210,  -32,    0
  7012,142184,20161211,  -60,    0
  7012,142184,20161212,  -37,    0
  7012,142184,20161213,   -5,    0
  7012,142184,20161214,   -8,    0
  7012,142184,20161215,    1,    0
  7012,142184,20161216,   -7,    0
  7012,142184,20161217,   -4,    0
  7012,142184,20161218,    6,    0
  7012,142184,20161219,   18,    0
  7012,142184,20161220,   23,    0
  7012,142184,20161221,   33,    0
  7012,142184,20161222,   39,    0
  7012,142184,20161223,   38,    0
  7012,142184,20161224,   39,    0
  7012,142184,20161225,   39,    0
  7012,142184,20161226,   46,    0
  7012,142184,20161227,   18,    0
  7012,142184,20161228,    4,    0
  7012,142184,20161229,   31,    0
  7012,142184,20161230,   41,    0
  7012,142184,20161231,   47,    0
  7012,142184,20170101,   21,    0
  7012,142184,20170102,  -28,    0
  7012,142184,20170103,  -42,    0
  7012,142184,20170104, -101,    0
  7012,142184,20170105, -146,    0
  7012,142184,20170106, -123,    0
  7012,142184,20170107,  -30,    0
  7012,142184,20170108,    3,    0
  7012,142184,20170109,   11,    0
  7012,142184,20170110,   18,    0
  7012,142184,20170111,  -11,    0
  7012,142184,20170112,  -20,    0
  7012,142184,20170113,   15,    0
  7012,142184,20170114,   11,    0
  7012,142184,20170115,  -20,    0
  7012,142184,20170116,  -34,    0
  7012,142184,20170117,  -27,    0
  7012,142184,20170118,   14,    0
  7012,142184,20170119,   15,    0
  7012,142184,20170120,    5,    0
  7012,142184,20170121,   -4,    0
  7012,142184,20170122,   13,    0
  7012,142184,20170123,    5,    0
  7012,142184,20170124,  -14,    0
  7012,142184,20170125,  -29,    0
  7012,142184,20170126,   17,    0
  7012,142184,20170127,   13,    0
  7012,142184,20170128,    9,    0
  7012,142184,20170129,    7,    0
  7012,142184,20170130,   13,    0
  7012,142184,20170131,    3,    0
  7012,142184,20170201,   -3,    0
  7012,142184,20170202,   -6,    0
  7012,142184,20170203,    1,    0
  7012,142184,20170204,    5,    0
  7012,142184,20170205,  -16,    0
  7012,142184,20170206,  -51,    0
  7012,142184,20170207,  -94,    0
  7012,142184,20170208,  -72,    0
  7012,142184,20170209,  -81,    0
  7012,142184,20170210,  -63,    0
  7012,142184,20170211,  -43,    0
  7012,142184,20170212,  -18,    0
  7012,142184,20170213,   10,    0
  7012,142184,20170214,   29,    0
  7012,142184,20170215,    0,    0
  7012,142184,20170216,    3,    0
  7012,142184,20170217,   10,    0
  7012,142184,20170218,    8,    0
  7012,142184,20170219,   12,    0
  7012,142184,20170220,   -1,    0
  7012,142184,20170221,  -18,    0
  7012,142184,20170222,  -30,    0
  7012,142184,20170223,   -5,    0
  7012,142184,20170224,  -40,    0
  7012,142184,20170225,  -42,    0
  7012,142184,20170226,  -10,    0
  7012,142184,20170227,  -16,    0
  7012,142184,20170228,   12,    0
  7012,142184,20170301,    8,    0
  7012,142184,20170302,   12,    0
  7012,142184,20170303,    6,    0
  7012,142184,20170304,  -13,    0
  7012,142184,20170305,  -37,    0
  7012,142184,20170306,  -35,    0
  7012,142184,20170307,  -22,    0
  7012,142184,20170308,    2,    0
  7012,142184,20170309,    7,    0
  7012,142184,20170310,    4,    0
  7012,142184,20170311,    7,    0
  7012,142184,20170312,  -11,    0
  7012,142184,20170313,    0,    0
  7012,142184,20170314,    4,    0
  7012,142184,20170315,   17,    0
  7012,142184,20170316,   18,    0
  7012,142184,20170317,   18,    0
  7012,142184,20170318,   13,    0
  7012,142184,20170319,    4,    0
  7012,142184,20170320,    2,    0
  7012,142184,20170321,   15,    0
  7012,142184,20170322,   20,    0
  7012,142184,20170323,   15,    0
  7012,142184,20170324,    6,    0
  7012,142184,20170325,   16,    0
  7012,142184,20170326,   36,    0
  7012,142184,20170327,   42,    0
  7012,142184,20170328,   21,    0
  7012,142184,20170329,    6,    0
  7012,142184,20170330,   -2,    0
  7012,142184,20170331,    1,    0
  7012,142184,20170401,   14,    0
  7012,142184,20170402,   21,    0
  7012,142184,20170403,   20,    0
  7012,142184,20170404,   22,    0
  7012,142184,20170405,   25,    0
  7012,142184,20170406,   29,    0
  7012,142184,20170407,   23,    0
  7012,142184,20170408,   20,    0
  7012,142184,20170409,   24,    0
  7012,142184,20170410,   43,    0
  7012,142184,20170411,   27,    0
  7012,142184,20170412,   12,    0
  7012,142184,20170413,   11,    0
  7012,142184,20170414,   -5,    0
  7012,142184,20170415,  -10,    0
  7012,142184,20170416,  -10,    0
  7012,142184,20170417,   10,    0
  7012,142184,20170418,    3,    0
  7012,142184,20170419,   12,    0
  7012,142184,20170420,   22,    0
  7012,142184,20170421,   39,    0
  7012,142184,20170422,   30,    0
  7012,142184,20170423,   28,    0
  7012,142184,20170424,   30,    0
  7012,142184,20170425,   26,    0
  7012,142184,20170426,   28,    0
  7012,142184,20170427,   36,    0
  7012,142184,20170428,   17,    0
  7012,142184,20170429,   25,    0
  7012,142184,20170430,   26,    0
